X;Y;NUMNAT
4.265660129;51.24285885;980536
4.294207582;51.24241543;980537
4.322754467;51.24196548;980538
4.351300818;51.24150902;980539
4.379846637;51.24104605;980540
4.408391894;51.24057656;980541
4.436936558;51.24010055;980542
4.465480667;51.23961802;980543
4.494024214;51.23912899;980544
4.522567133;51.23863343;980545
4.55110946;51.23813136;980546
4.579651203;51.23762279;980547
4.608192333;51.2371077;980548
4.636732815;51.23658609;980549
4.66527269;51.23605798;980550
4.69381195;51.23552335;980551
4.722350528;51.23498222;980552
4.750888462;51.23443457;980553
4.779425758;51.23388042;980554
4.807962387;51.23331975;980555
4.836498311;51.23275258;980556
4.865033575;51.2321789;980557
4.893568173;51.23159872;980558
4.92210204;51.23101203;980559
4.950635211;51.23041883;980560
4.979167692;51.22981912;980561
5.007699456;51.22921292;980562
5.036230468;51.2286002;980563
5.064760767;51.22798099;980564
5.093290347;51.22735527;980565
5.121819145;51.22672305;980566
5.150347192;51.22608433;980567
5.178874498;51.2254391;980568
5.207401036;51.22478738;980569
5.235926769;51.22412915;980570
5.264451738;51.22346442;980571
5.292975935;51.2227932;980572
5.321499305;51.22211547;980573
5.350021873;51.22143124;980574
5.378543647;51.22074052;980575
5.407064603;51.22004329;980576
5.435584702;51.21933957;980577
5.464103985;51.21862935;980578
5.492622443;51.21791263;980579
5.521140024;51.21718942;980580
5.549656752;51.21645971;980581
5.578172633;51.2157235;980582
2.866161603;51.23866987;980583
2.894714575;51.23854633;980584
2.923267471;51.23841624;980585
2.951820225;51.23827963;980586
2.980372817;51.23813652;980587
3.008925265;51.23798688;980588
3.037477589;51.23783069;980589
3.066029728;51.23766799;980590
3.094581674;51.23749879;980591
3.123133482;51.23732302;980592
3.151685096;51.23714073;980593
3.180236494;51.23695193;980594
3.208787691;51.2367566;980595
3.2373387;51.23655471;980596
3.265889471;51.23634631;980597
3.294439997;51.23613141;980598
3.322990311;51.23590993;980599
3.351540372;51.23568193;980600
3.380090165;51.23544742;980601
3.408639694;51.23520638;980602
3.43718896;51.23495878;980603
3.465737937;51.23470468;980604
3.494286615;51.23444406;980605
3.522835008;51.23417687;980606
3.551383092;51.23390317;980607
3.579930856;51.23362295;980608
3.608478292;51.2333362;980609
3.637025395;51.23304291;980610
3.665572154;51.2327431;980611
3.694118563;51.23243678;980612
3.722664607;51.2321239;980613
3.751210285;51.2318045;980614
3.779755589;51.23147859;980615
3.979561403;51.22901452;980616
4.008103384;51.22863642;980617
4.036644895;51.22825179;980618
4.065185957;51.22786065;980619
4.093726564;51.22746301;980620
4.122266664;51.22705882;980621
4.150806282;51.22664812;980622
4.179345422;51.22623092;980623
4.207884059;51.22580719;980624
4.236422159;51.22537693;980625
4.264959759;51.22494017;980626
4.29349685;51.2244969;980627
4.322033376;51.2240471;980628
4.350569366;51.22359078;980629
4.379104824;51.22312796;980630
4.407639723;51.22265863;980631
4.436174026;51.22218277;980632
4.464707774;51.2217004;980633
4.493240962;51.22121153;980634
4.521773523;51.22071613;980635
4.550305492;51.22021423;980636
4.578836877;51.21970582;980637
4.607367651;51.2191909;980638
4.635897777;51.21866946;980639
4.664427296;51.21814152;980640
4.692956201;51.21760708;980641
4.721484426;51.21706612;980642
4.750012005;51.21651865;980643
4.778538947;51.21596468;980644
4.807065225;51.21540421;980645
4.835590796;51.21483722;980646
4.864115708;51.21426374;980647
4.892639954;51.21368375;980648
4.921163473;51.21309725;980649
4.949686295;51.21250425;980650
4.978208428;51.21190474;980651
5.006729847;51.21129874;980652
5.035250511;51.21068623;980653
5.063770465;51.21006722;980654
5.092289699;51.20944171;980655
5.120808154;51.2088097;980656
5.149325858;51.20817119;980657
5.17784282;51.20752619;980658
5.206359017;51.20687468;980659
5.234874411;51.20621667;980660
5.26338904;51.20555217;980661
5.291902899;51.20488117;980662
5.320415932;51.20420367;980663
5.348928163;51.20351967;980664
5.377439601;51.20282918;980665
5.405950222;51.20213219;980666
5.434459987;51.2014287;980667
5.462968936;51.20071872;980668
5.491477061;51.20000225;980669
5.519984313;51.19927928;980670
5.54849071;51.19854982;980671
5.576996262;51.19781386;980672
5.605500947;51.19707141;980673
5.634004727;51.19632247;980674
2.837426727;51.22086324;980675
2.865969467;51.22074624;980676
2.894512067;51.22062274;980677
2.923054591;51.2204927;980678
2.951596975;51.22035614;980679
2.980139196;51.22021307;980680
3.008681273;51.22006348;980681
3.037223227;51.21990735;980682
3.065764996;51.21974471;980683
3.094306573;51.21957556;980684
3.122848013;51.21939985;980685
3.151389259;51.21921762;980686
3.179930291;51.21902888;980687
3.208471121;51.21883361;980688
3.237011765;51.21863179;980689
3.265552172;51.21842346;980690
3.294092334;51.21820862;980691
3.322632283;51.21798722;980692
3.351171981;51.21775929;980693
3.379711411;51.21752486;980694
3.408250577;51.21728389;980695
3.436789482;51.21703637;980696
3.465328097;51.21678235;980697
3.493866414;51.21652181;980698
3.522404446;51.21625471;980699
3.55094217;51.21598109;980700
3.579479573;51.21570097;980701
3.60801665;51.21541431;980702
3.636553391;51.21512111;980703
3.66508979;51.21482139;980704
3.693625839;51.21451517;980705
3.722161525;51.2142024;980706
3.750696845;51.2138831;980707
3.779231792;51.21355729;980708
3.80776635;51.21322497;980709
3.836300503;51.21288609;980710
3.864834259;51.21254072;980711
3.893367614;51.21218883;980712
3.921900533;51.2118304;980713
3.950433029;51.21146546;980714
3.9789651;51.211094;980715
4.007496725;51.21071603;980716
4.036027878;51.21033153;980717
4.064558583;51.20994051;980718
4.093088833;51.209543;980719
4.121618578;51.20913894;980720
4.150147841;51.20872838;980721
4.178676626;51.2083113;980722
4.207204908;51.20788772;980723
4.235732654;51.2074576;980724
4.264259898;51.20702098;980725
4.292786635;51.20657785;980726
4.321312808;51.20612819;980727
4.349838445;51.20567203;980728
4.378363551;51.20520936;980729
4.406888099;51.20474018;980730
4.435412048;51.20426447;980731
4.463935443;51.20378226;980732
4.492458278;51.20329355;980733
4.520980489;51.20279832;980734
4.549502107;51.20229658;980735
4.578023142;51.20178834;980736
4.606543568;51.20127359;980737
4.635063345;51.20075232;980738
4.663582515;51.20022456;980739
4.692101072;51.19969029;980740
4.720618952;51.19914951;980741
4.749136183;51.19860222;980742
4.777652779;51.19804844;980743
4.806168713;51.19748815;980744
4.834683938;51.19692135;980745
4.863198505;51.19634805;980746
4.891712406;51.19576826;980747
4.920225585;51.19518195;980748
4.948738064;51.19458915;980749
4.977249855;51.19398985;980750
5.005760936;51.19338404;980751
5.03427126;51.19277174;980752
5.062780874;51.19215294;980753
5.09128977;51.19152764;980754
5.11979789;51.19089584;980755
5.148305257;51.19025755;980756
5.176811883;51.18961276;980757
5.205317749;51.18896147;980758
5.233822808;51.18830369;980759
5.262327105;51.18763941;980760
5.290830632;51.18696863;980761
5.319333337;51.18629136;980762
5.347835238;51.1856076;980763
5.376336346;51.18491733;980764
5.404836642;51.18422058;980765
5.43333608;51.18351733;980766
5.461834703;51.18280759;980767
5.490332503;51.18209136;980768
5.518829433;51.18136863;980769
5.547325508;51.18063942;980770
5.575820737;51.17990371;980771
5.604315104;51.17916151;980772
5.632808565;51.17841282;980773
5.661301159;51.17765764;980774
5.689792878;51.17689597;980775
5.718283681;51.17612781;980776
5.746773577;51.17535316;980777
5.775262575;51.17457202;980778
2.780180023;51.20315343;980779
2.808712588;51.2030495;980780
2.837245096;51.20293905;980781
2.865777471;51.2028221;980782
2.894309707;51.20269865;980783
2.922841867;51.20256865;980784
2.951373886;51.20243214;980785
2.979905744;51.20228912;980786
3.008437458;51.20213958;980787
3.03696905;51.2019835;980788
3.065500457;51.20182091;980789
3.094031672;51.20165182;980790
3.122562751;51.20147617;980791
3.151093638;51.201294;980792
3.17962431;51.20110532;980793
3.208154781;51.20091012;980794
3.236685068;51.20070836;980795
3.265215118;51.2005001;980796
3.293744923;51.20028533;980797
3.322274515;51.200064;980798
3.350803857;51.19983614;980799
3.379332933;51.19960178;980800
3.407861743;51.1993609;980801
3.436390294;51.19911346;980802
3.464918555;51.19885951;980803
3.493446519;51.19859906;980804
3.521974197;51.19833205;980805
3.550501568;51.19805851;980806
3.579028619;51.19777847;980807
3.607555342;51.19749191;980808
3.636081731;51.1971988;980809
3.664607777;51.19689918;980810
3.693133474;51.19659306;980811
3.721658809;51.19628038;980812
3.750183778;51.19596118;980813
3.778708374;51.19563548;980814
3.807232583;51.19530326;980815
3.835756383;51.1949645;980816
