ID_GéoFLA;COMMUNE1;COMMUNE;COMMUNE0;STATUT;POPULATION;SUPERFICIE;CHEF_LIEU;ORDONNée0;CENTROïdE;ORDONNée_;MOYENNE;CANTON;ARRONDISSE;DépARTEME;DépARTEM0;RégION;NOM_RégIO;OBJECT_ID;LENGTH;SHAPE_AREA;Referent;x;y
2886;151;11151;FONTIES-D'AUDE;Commune simple;0.4;615;6095;17982;6098;17982;111;06;1;11;AUDE;91;LANGUEDOC-ROUSSILLON;2556;10313.8499957868;6177345.09826903;Maria Lanzellotti;655904.784598092;6232147.7951226
2887;152;11152;FONTJONCOUSE;Commune simple;0.1;2780;6368;17829;6371;17825;262;15;3;11;AUDE;91;LANGUEDOC-ROUSSILLON;2557;22079.8248488801;28039769.7451719;Emilie Louvet;683105.903554587;6216184.86544214
2888;153;11153;LA FORCE;Commune simple;0.2;473;5802;17991;5794;17995;185;16;1;11;AUDE;91;LANGUEDOC-ROUSSILLON;2558;10627.4351204023;4494305.63109117;Jean Muratet;625545.990891019;6233634.13409553
2889;154;11154;FOURNES-CABARDES;Commune simple;0;1294;6049;18162;6059;18171;554;21;1;11;AUDE;91;LANGUEDOC-ROUSSILLON;2559;16561.5958787779;13557502.9319635;Thomas Cuypers;652196.764075759;6251037.8170066
2890;155;11155;FOURTOU;Commune simple;0.1;2108;6076;17671;6086;17673;707;13;2;11;AUDE;91;LANGUEDOC-ROUSSILLON;2560;17838.5624757868;21180954.678568;Etienne Ouvrard & Matthieu Vaslin;654464.495643255;6201290.78162731
2891;156;11156;FRAISSE-CABARDES;Commune simple;0.1;754;5947;18136;5946;18141;336;28;1;11;AUDE;91;LANGUEDOC-ROUSSILLON;2561;12641.0624019039;7660257.97517045;Jean Muratet;640910.839762212;6248125.46193185
2892;157;11157;FRAISSE-DES-CORBIERES;Commune simple;0.2;1912;6427;17734;6437;17733;270;15;3;11;AUDE;91;LANGUEDOC-ROUSSILLON;2562;19281.4514554989;19085403.4239518;Emilie Louvet;689548.218698999;6206942.12941109
2893;158;11158;GAJA-ET-VILLEDIEU;Commune simple;0.3;808;5878;17865;5877;17863;216;20;2;11;AUDE;91;LANGUEDOC-ROUSSILLON;2563;12392.6216549178;7978844.78956972;Karel Crombe;633704.299529696;6220375.4496866
2894;159;11159;GAJA-LA-SELVE;Commune simple;0.1;1179;5641;17993;5631;17999;321;16;1;11;AUDE;91;LANGUEDOC-ROUSSILLON;2564;16115.31957638;11735104.8616973;Jean Muratet;609249.391760341;6234142.49211385
2895;160;11160;GALINAGUES;Commune simple;0;427;5761;17561;5763;17559;946;04;2;11;AUDE;91;LANGUEDOC-ROUSSILLON;2565;8680.08677503104;3968263.9893004;Carine Boucabeille;622092.588357717;6190171.87238645
2896;161;11161;GARDIE;Commune simple;0.1;483;5969;17857;5969;17857;246;27;2;11;AUDE;91;LANGUEDOC-ROUSSILLON;2566;9880.87824693198;5022782.24865926;Karel Crombe;642922.222652567;6219728.35929483
2897;162;11162;GENERVILLE;Commune simple;0.1;1039;5670;18011;5669;18009;347;16;1;11;AUDE;91;LANGUEDOC-ROUSSILLON;2567;16798.4799814629;10896206.6836207;Jean Muratet;613113.167503825;6235165.75808305
2898;163;11163;GINCLA;Commune simple;0;789;5990;17510;5996;17512;890;03;2;11;AUDE;91;LANGUEDOC-ROUSSILLON;2568;13048.8190389801;8196745.98921711;Carine Boucabeille;645332.596040299;6185203.17493722
2899;164;11164;GINESTAS;Chef-lieu de pseudo-canton;1.1;949;6435;18074;6439;18083;52;17;3;11;AUDE;91;LANGUEDOC-ROUSSILLON;2569;15708.1621305205;9388461.23411651;Thomas Cuypers;690041.51506879;6241904.71696203
2900;165;11165;GINOLES;Commune simple;0.3;641;5854;17628;5852;17623;511;26;2;11;AUDE;91;LANGUEDOC-ROUSSILLON;2570;9806.40595684955;5961022.08087822;Carine Boucabeille;631085.308611605;6196481.11648941
2901;166;11166;GOURVIEILLE;Commune simple;0.1;322;5549;18153;5555;18150;238;29;1;11;AUDE;91;LANGUEDOC-ROUSSILLON;2571;6852.78038849314;3137348.78654366;Jean Muratet;601793.58973261;6249325.90984504
2902;167;11167;GRAMAZIE;Commune simple;0.1;200;5804;17929;5805;17927;226;01;2;11;AUDE;91;LANGUEDOC-ROUSSILLON;2572;5835.89075182632;1963833.2441348;Jean Muratet;626583.608348077;6226857.01960665
2903;168;11168;GRANES;Commune simple;0.1;561;5927;17659;5931;17658;450;26;2;11;AUDE;91;LANGUEDOC-ROUSSILLON;2573;12024.2933254398;5709735.53341275;Karel Crombe;639019.580443482;6199851.01106218
2904;169;11169;GREFFEIL;Commune simple;0.1;1427;6034;17861;6046;17857;427;27;2;11;AUDE;91;LANGUEDOC-ROUSSILLON;2574;15092.2689998439;13569887.7376906;Etienne Ouvrard & Matthieu Vaslin;650666.661572682;6219640.90610509
2905;170;11170;GRUISSAN;Commune simple;3.1;6298;6612;17896;6608;17893;18;14;3;11;AUDE;91;LANGUEDOC-ROUSSILLON;2575;33304.7646801061;63928507.97099;Emilie Louvet;706773.359761967;6222757.83491366
2906;171;11171;GUEYTES-ET-LABASTIDE;Commune simple;0;511;5730;17851;5730;17859;391;11;2;11;AUDE;91;LANGUEDOC-ROUSSILLON;2576;10900.1501734412;5224896.38382694;Jean Muratet;619036.799531281;6220136.97224015
2907;172;11172;HOMPS;Commune simple;0.6;310;6312;18073;6313;18072;44;19;3;11;AUDE;91;LANGUEDOC-ROUSSILLON;2577;6996.52035116059;2789889.22030695;Thomas Cuypers;677434.380291578;6240941.10118935
2908;173;11173;HOUNOUX;Commune simple;0.1;796;5726;17918;5727;17923;353;01;2;11;AUDE;91;LANGUEDOC-ROUSSILLON;2578;13830.5651825239;8153557.0695892;Jean Muratet;618841.347897872;6226521.98814222
2909;174;11174;LES ILHES;Commune simple;0.1;418;6033;18166;6031;18173;385;21;1;11;AUDE;91;LANGUEDOC-ROUSSILLON;2579;9861.6994177625;4472989.54708188;Thomas Cuypers;649380.835778461;6251247.05455811
2910;175;11175;ISSEL;Commune simple;0.4;1822;5718;18183;5725;18184;228;09;1;11;AUDE;91;LANGUEDOC-ROUSSILLON;2580;19126.7243818804;18344381.0202496;Jean Muratet;618812.251555074;6252550.1185332
2911;176;11176;JONQUIERES;Commune simple;0;1362;6320;17820;6315;17819;269;15;3;11;AUDE;91;LANGUEDOC-ROUSSILLON;2581;15373.1763127249;13578844.1730964;Etienne Ouvrard & Matthieu Vaslin;677479.28708036;6215656.93966208
2912;177;11177;JOUCOU;Commune simple;0;677;5796;17581;5793;17579;780;04;2;11;AUDE;91;LANGUEDOC-ROUSSILLON;2582;11934.5683400774;6867811.01516141;Carine Boucabeille;625110.797687341;6192150.82376902
2913;178;11178;LABASTIDE-D'ANJOU;Commune simple;0.9;862;5606;18161;5607;18161;190;10;1;11;AUDE;91;LANGUEDOC-ROUSSILLON;2583;12301.8828241975;8901333.48665418;Jean Muratet;606996.900686238;6250408.78274583
2914;179;11179;LABASTIDE-EN-VAL;Commune simple;0.1;1208;6111;17858;6110;17846;456;18;1;11;AUDE;91;LANGUEDOC-ROUSSILLON;2584;20541.6756608418;12119264.5683401;Etienne Ouvrard & Matthieu Vaslin;656960.544285695;6218540.86233995
2915;180;11180;LABASTIDE-ESPARBAIRENQUE;Commune simple;0.1;1716;6047;18198;6053;18212;707;21;1;11;AUDE;91;LANGUEDOC-ROUSSILLON;2585;21011.5291029081;16637132.5799681;Thomas Cuypers;651663.268419808;6255113.58896999
2916;181;11181;LABECEDE-LAURAGAIS;Commune simple;0.3;2059;5731;18210;5735;18216;399;09;1;11;AUDE;91;LANGUEDOC-ROUSSILLON;2586;22169.1071982434;20668215.7216189;Jean Muratet;619869.321253861;6255730.14977184
2917;182;11182;LACOMBE;Commune simple;0.1;1562;5916;18216;5921;18226;750;28;1;11;AUDE;91;LANGUEDOC-ROUSSILLON;2587;19942.1405188758;16154124.13603;Jean Muratet;638461.774802899;6256624.39007813
2918;183;11183;LADERN-SUR-LAUQUET;Commune simple;0.2;2559;6012;17891;6040;17887;326;27;2;11;AUDE;91;LANGUEDOC-ROUSSILLON;2588;26460.2144856945;26443247.9847276;Maria Lanzellotti;650042.767856903;6222645.04240843
2919;184;11184;LAFAGE;Commune simple;0.1;1297;5614;17969;5617;17960;332;05;1;11;AUDE;91;LANGUEDOC-ROUSSILLON;2589;14949.7651466348;12885613.2622907;Jean Muratet;607858.343339749;6230346.62901837
2920;185;11185;LAGRASSE;Chef-lieu de pseudo-canton;0.6;3251;6231;17876;6218;17881;216;18;1;11;AUDE;91;LANGUEDOC-ROUSSILLON;2590;32340.8420633125;32699246.9652722;Maria Lanzellotti;667815.205071767;6221951.11987561
2921;186;11186;LAIRIERE;Commune simple;0;1355;6121;17792;6118;17800;487;23;1;11;AUDE;91;LANGUEDOC-ROUSSILLON;2591;17803.0942907102;13399907.6344259;Etienne Ouvrard & Matthieu Vaslin;657731.975953083;6213902.01081818
2922;187;11187;LANET;Commune simple;0.1;893;6129;17733;6122;17737;467;23;1;11;AUDE;91;LANGUEDOC-ROUSSILLON;2592;12828.6758106604;8987462.24282347;Etienne Ouvrard & Matthieu Vaslin;658067.299215297;6207592.51305039
2923;191;11191;LAROQUE-DE-FA;Commune simple;0.1;2088;6186;17726;6181;17719;557;23;1;11;AUDE;91;LANGUEDOC-ROUSSILLON;2593;21152.7621372536;20848890.9619269;Etienne Ouvrard & Matthieu Vaslin;664031.233148566;6205753.31344541
2924;192;11192;LASBORDES;Commune simple;0.7;1561;5763;18103;5777;18108;158;10;1;11;AUDE;91;LANGUEDOC-ROUSSILLON;2594;16814.7081477068;15281567.641442;Jean Muratet;623989.039462286;6244929.97375131
2925;193;11193;LASSERRE-DE-PROUILLE;Commune simple;0.2;439;5793;17974;5795;17976;227;01;2;11;AUDE;91;LANGUEDOC-ROUSSILLON;2595;9837.52442009313;4530227.95067427;Jean Muratet;625629.674191918;6231723.48634288
2926;194;11194;LASTOURS;Commune simple;0.2;287;6034;18146;6034;18138;256;21;1;11;AUDE;91;LANGUEDOC-ROUSSILLON;2596;8468.30772630616;2949166.80954341;Thomas Cuypers;649614.833434863;6247688.96743092
2927;196;11196;LAURAC;Commune simple;0.1;1216;5706;18030;5701;18031;296;16;1;11;AUDE;91;LANGUEDOC-ROUSSILLON;2597;14957.3833926732;12137420.8616234;Jean Muratet;616276.350874378;6237325.95701662
2928;197;11197;LAURAGUEL;Commune simple;0.5;723;5867;17884;5864;17882;208;01;2;11;AUDE;91;LANGUEDOC-ROUSSILLON;2598;10736.2538080479;7116048.02957865;Karel Crombe;632415.601873053;6222264.58441138
2929;198;11198;LAURE-MINERVOIS;Commune simple;1.1;4063;6149;18076;6141;18076;130;25;1;11;AUDE;91;LANGUEDOC-ROUSSILLON;2599;31983.407944198;40891873.4890169;Thomas Cuypers;660246.831711233;6241460.3566266
2930;199;11199;LAVALETTE;Commune simple;1.1;679;5942;17980;5945;17988;163;22;1;11;AUDE;91;LANGUEDOC-ROUSSILLON;2600;11084.2960266753;6245981.91281754;Maria Lanzellotti;640686.297820091;6232854.79443537
2931;200;11200;LESPINASSIERE;Commune simple;0.1;1679;6162;18222;6171;18230;721;25;1;11;AUDE;91;LANGUEDOC-ROUSSILLON;2601;17696.5735254498;16720857.6497641;Thomas Cuypers;663424.554431589;6256767.56317561
2932;201;11201;LEUC;Commune simple;0.6;1175;5989;17937;6002;17931;195;07;1;11;AUDE;91;LANGUEDOC-ROUSSILLON;2602;14151.5509037569;11406177.317237;Maria Lanzellotti;646288.971101638;6227080.42185243
2933;202;11202;LEUCATE;Commune simple;2.7;4820;6566;17676;6564;17665;9;30;3;11;AUDE;91;LANGUEDOC-ROUSSILLON;2603;37721.0248847857;48483776.5146933;Emilie Louvet;702238.339312834;6200020.29423076
2934;203;11203;LEZIGNAN-CORBIERES;Chef-lieu de pseudo-canton;8.3;3823;6342;17998;6346;18002;58;19;3;11;AUDE;91;LANGUEDOC-ROUSSILLON;2604;31550.6210840661;39038645.3358438;Maria Lanzellotti;680700.557584938;6233900.0510028
2935;204;11204;LIGNAIROLLES;Commune simple;0;752;5720;17883;5726;17880;386;01;2;11;AUDE;91;LANGUEDOC-ROUSSILLON;2605;13000.0716880993;7577791.54362151;Jean Muratet;618656.45123802;6222261.52536132
2936;205;11205;LIMOUSIS;Commune simple;0.1;1031;6052;18146;6055;18138;315;12;1;11;AUDE;91;LANGUEDOC-ROUSSILLON;2606;18350.7627082126;10536020.1880342;Thomas Cuypers;651730.951024797;6247749.8057865
2937;206;11206;LIMOUX;Sous-préfecture;9.4;3255;5903;17837;5920;17830;275;20;2;11;AUDE;91;LANGUEDOC-ROUSSILLON;2607;33748.2873871985;33219703.9170136;Karel Crombe;638051.389105716;6217020.18024662
2938;207;11207;LOUPIA;Commune simple;0.2;466;5816;17843;5827;17843;261;20;2;11;AUDE;91;LANGUEDOC-ROUSSILLON;2608;10561.4515185084;4680885.55867641;Karel Crombe;628726.963723835;6218446.90599715
2939;208;11208;LA LOUVIERE-LAURAGAIS;Commune simple;0.1;625;5524;18069;5523;18073;292;29;1;11;AUDE;91;LANGUEDOC-ROUSSILLON;2609;9781.71535380633;5948248.17742362;Jean Muratet;598523.585471454;6241693.79048262
2940;209;11209;LUC-SUR-AUDE;Commune simple;0.2;804;5945;17729;5954;17734;382;13;2;11;AUDE;91;LANGUEDOC-ROUSSILLON;2610;12599.8729455213;7938270.94125337;Karel Crombe;641324.281388885;6207419.90962252
2941;210;11210;LUC-SUR-ORBIEU;Commune simple;0.8;989;6365;17972;6368;17971;48;19;3;11;AUDE;91;LANGUEDOC-ROUSSILLON;2611;13348.8763319915;9501503.86292688;Maria Lanzellotti;682837.389704731;6230753.76719006
2942;211;11211;MAGRIE;Commune simple;0.4;1032;5888;17806;5891;17802;302;20;2;11;AUDE;91;LANGUEDOC-ROUSSILLON;2612;13843.7295522035;10119455.0930174;Karel Crombe;635142.763175289;6214265.88078739
2943;212;11212;MAILHAC;Commune simple;0.4;1055;6399;18113;6401;18118;99;17;3;11;AUDE;91;LANGUEDOC-ROUSSILLON;2613;15110.6783515877;10526116.3129864;Thomas Cuypers;686306.807542853;6245419.34133366
2944;213;11213;MAISONS;Commune simple;0.1;1235;6242;17693;6248;17696;434;31;3;11;AUDE;91;LANGUEDOC-ROUSSILLON;2614;16401.401375035;12038572.8695826;Etienne Ouvrard & Matthieu Vaslin;670671.933301715;6203420.0035733
2945;214;11214;MALRAS;Commune simple;0.3;439;5865;17845;5861;17842;233;20;2;11;AUDE;91;LANGUEDOC-ROUSSILLON;2615;8534.88179141868;4369120.82975955;Karel Crombe;632143.9776554;6218313.17085711
2946;215;11215;MALVES-EN-MINERVOIS;Commune simple;0.8;507;6084;18055;6095;18052;145;12;1;11;AUDE;91;LANGUEDOC-ROUSSILLON;2616;8926.51081696386;5062058.22553546;Maria Lanzellotti;655672.762533085;6239122.19223757
2947;216;11216;MALVIES;Commune simple;0.3;746;5875;17906;5876;17905;203;01;2;11;AUDE;91;LANGUEDOC-ROUSSILLON;2617;11670.4580948619;7181776.36665629;Karel Crombe;633643.977013198;6224563.93770634
2948;217;11217;MARCORIGNAN;Commune simple;1.1;572;6475;18027;6470;18026;30;33;3;11;AUDE;91;LANGUEDOC-ROUSSILLON;2618;11478.6277193321;5521857.46049576;Emilie Louvet;693073.8949829;6236207.75016015
2949;218;11218;MARQUEIN;Commune simple;0.1;570;5504;18116;5501;18109;253;29;1;11;AUDE;91;LANGUEDOC-ROUSSILLON;2619;10842.7641511199;5740212.84849265;Jean Muratet;596400.093727094;6245326.481304
2950;219;11219;MARSA;Commune simple;0;2000;5851;17577;5838;17574;783;26;2;11;AUDE;91;LANGUEDOC-ROUSSILLON;2620;19106.6070425303;19660921.195009;Carine Boucabeille;629616.39774357;6191560.81707561
2951;220;11220;MARSEILLETTE;Commune simple;0.7;1113;6167;18000;6172;18009;71;06;1;11;AUDE;91;LANGUEDOC-ROUSSILLON;2621;14259.2664365937;11218195.3064354;Maria Lanzellotti;663365.761414314;6234716.89830619
2952;221;11221;LES MARTYS;Commune simple;0.2;1940;5975;18237;5978;18244;800;21;1;11;AUDE;91;LANGUEDOC-ROUSSILLON;2622;20820.3178842456;19739266.1184557;Thomas Cuypers;644182.827356716;6258374.85788503
2953;222;11222;MAS-CABARDES;Chef-lieu de pseudo-canton;0.2;936;6020;18187;6016;18219;711;21;1;11;AUDE;91;LANGUEDOC-ROUSSILLON;2623;19250.0192545975;9564372.09882468;Thomas Cuypers;647966.308543967;6255806.58077041
2954;223;11223;MAS-DES-COURS;Commune simple;0;754;6070;17918;6073;17920;355;07;1;11;AUDE;91;LANGUEDOC-ROUSSILLON;2624;11350.099718745;7599294.62014191;Maria Lanzellotti;653386.247920941;6225971.4496449
2955;224;11224;MASSAC;Commune simple;0;1236;6193;17683;6181;17681;618;23;1;11;AUDE;91;LANGUEDOC-ROUSSILLON;2625;15327.0364727162;12136946.3528691;Etienne Ouvrard & Matthieu Vaslin;663925.078124062;6201963.300988
2956;225;11225;MAS-SAINTES-PUELLES;Commune simple;0.8;2904;5626;18124;5627;18125;222;10;1;11;AUDE;91;LANGUEDOC-ROUSSILLON;2626;22393.7104965664;28948677.5384955;Jean Muratet;608954.1599635;6246751.39851699
