Group.1;Group.2;Group.3;Group.4;x
Vigie-chiro - Routier-427;15/07/2016 22:50;direct; 9;1
Vigie-chiro - Routier-437;15/07/2018 23:15;direct; 9;1
Vigie-chiro - Routier-288;15/07/2019 22:35;direct; 9;1
Vigiechiro - Pédestre-440730;15/07/2020 22:35;direct; 9;1
Vigie-chiro - Routier-19;15/07/2021 22:22;direct; 9;1
Vigie-chiro - Routier-90;15/08/2007 23:30;direct; 9;1
Vigie-chiro - Routier-173;15/08/2008 22:10;direct; 9;1
Vigie-chiro - Routier-174;15/08/2008 23:40;direct; 9;1
Vigie-chiro - Routier-154;15/08/2009 23:39;direct; 9;1
Vigiechiro - Pédestre-590514;15/08/2011 21:40;direct; 9;1
Vigiechiro - Pédestre-590530;15/08/2012 21:35;direct; 9;1
Vigiechiro - Pédestre-590530;15/08/2013 21:40;direct; 9;1
Vigie-chiro - Routier-158;15/08/2013 23:30;direct; 9;1
Vigiechiro - Pédestre-590530;15/09/2008 20:30;direct; 9;1
Vigie-chiro - Routier-100;15/09/2008 22:30;direct; 9;1
Vigie-chiro - Routier-126;15/09/2008 22:55;direct; 9;1
Vigie-chiro - Routier-123;15/09/2009 21:00;direct; 9;1
Vigie-chiro - Routier-12;15/09/2010 23:43;direct; 9;1
Vigie-chiro - Routier-59;15/09/2011 01:00;direct; 9;1
Vigie-chiro - Routier-57;15/09/2011 22:55;direct; 9;1
Vigie-chiro - Routier-83;15/09/2012 20:45;direct; 9;1
Vigie-chiro - Routier-239;15/09/2014 23:00;direct; 9;1
Vigie-chiro - Routier-381;15/09/2014 23:16;direct; 9;1
Vigiechiro - Pédestre-041555;15/09/2019 20:30;direct; 9;1
Vigiechiro - Pédestre-351213;15/09/2020 20:40;direct; 9;1
Vigie-chiro - Routier-622;15/09/2020 21:05;direct; 9;1
Vigie-chiro - Routier-286;15/09/2021 20:35;direct; 9;1
Vigie-chiro - Routier-55;16/05/2011 21:45;direct; 9;1
Vigie-chiro - Routier-171;16/06/2008 22:45;direct; 9;1
Vigie-chiro - Routier-126;16/06/2009 22:42;direct; 9;1
Vigiechiro - Pédestre-220147;16/06/2010 00:40;direct; 9;1
Vigiechiro - Pédestre-590470;16/06/2015 09:52;direct; 9;1
Vigie-chiro - Routier-288;16/06/2015 22:43;direct; 9;1
Vigie-chiro - Routier-239;16/06/2015 22:45;direct; 9;1
Vigie-chiro - Routier-122;16/07/2008 00:20;direct; 9;1
Vigiechiro - Pédestre-290367;16/07/2008 01:45;direct; 9;1
Vigiechiro - Pédestre-381879;16/07/2009 00:20;direct; 9;1
Vigie-chiro - Routier-2;16/07/2011 00:20;direct; 9;1
Vigie-chiro - Routier-287;16/07/2012 00:36;direct; 9;1
Vigie-chiro - Routier-153;16/07/2013 00:00;direct; 9;1
Vigie-chiro - Routier-87;16/07/2014 00:42;direct; 9;1
Vigie-chiro - Routier-439;16/07/2015 00:48;direct; 9;1
Vigiechiro - Pédestre-830092;16/07/2015 22:25;direct; 9;1
Vigie-chiro - Routier-168;16/07/2016 22:18;direct; 9;1
Vigie-chiro - Routier-289;16/07/2018 22:30;direct; 9;1
Vigiechiro - Pédestre-130266;16/07/2019 22:00;direct; 9;1
Vigie-chiro - Routier-287;16/07/2020 22:25;direct; 9;1
Vigiechiro - Pédestre-590514;16/07/2020 22:35;direct; 9;1
Vigie-chiro - Routier-623;16/07/2021 22:20;direct; 9;1
Vigie-chiro - Routier-12;16/08/2007 23:30;direct; 9;1
Vigie-chiro - Routier-14;16/08/2008 23:30;direct; 9;1
Vigie-chiro - Routier-160;16/08/2009 23:33;direct; 9;1
Vigiechiro - Pédestre-590530;16/08/2011 21:35;direct; 9;1
Vigiechiro - Pédestre-910186;16/08/2011 23:45;direct; 9;1
Vigiechiro - Pédestre-590514;16/08/2012 21:35;direct; 9;1
Vigie-chiro - Routier-86;16/08/2012 21:50;direct; 9;1
Vigie-chiro - Routier-440;16/08/2012 23:59;direct; 9;1
Vigie-chiro - Routier-382;16/08/2013 00:19;direct; 9;1
Vigiechiro - Pédestre-590514;16/08/2013 21:35;direct; 9;1
Vigie-chiro - Routier-159;16/08/2013 23:20;direct; 9;1
Vigiechiro - Pédestre-590514;16/08/2013 23:35;direct; 9;1
Vigie-chiro - Routier-107;16/08/2014 00:35;direct; 9;1
Vigie-chiro - Routier-107;16/08/2014 00:37;direct; 9;1
Vigie-chiro - Routier-438;16/08/2016 21:40;direct; 9;1
Vigiechiro - Pédestre-621406;16/08/2017 21:32;direct; 9;1
Vigie-chiro - Routier-3;16/09/2008 22:39;direct; 9;1
Vigie-chiro - Routier-131;16/09/2008 22:45;direct; 9;1
Vigie-chiro - Routier-82;16/09/2010 20:45;direct; 9;1
Vigie-chiro - Routier-101;16/09/2011 22:13;direct; 9;1
Vigie-chiro - Routier-62;16/09/2011 23:05;direct; 9;1
Vigiechiro - Pédestre-130266;16/09/2019 19:45;direct; 9;1
Vigie-chiro - Routier-416;16/09/2020 21:30;direct; 9;1
Vigie-chiro - Routier-55;17/05/2016 22:15;direct; 9;1
Vigiechiro - Pédestre-750005;17/06/2009 22:50;direct; 9;1
Vigie-chiro - Routier-153;17/06/2010 00:40;direct; 9;1
Vigie-chiro - Routier-86;17/06/2012 22:36;direct; 9;1
Vigie-chiro - Routier-398;17/06/2014 00:44;direct; 9;1
Vigie-chiro - Routier-58;17/06/2015 00:42;direct; 9;1
Vigie-chiro - Routier-381;17/06/2015 23:00;direct; 9;1
Vigie-chiro - Routier-398;17/06/2016 00:30;direct; 9;1
Vigie-chiro - Routier-239;17/06/2019 22:30;direct; 9;1
Vigiechiro - Pédestre-590470;17/06/2019 22:30;direct; 9;1
Vigie-chiro - Routier-605;17/06/2019 23:00;direct; 9;1
Vigiechiro - Pédestre-290207;17/07/2006 00:45;direct; 9;1
Vigie-chiro - Routier-93;17/07/2007 00:00;direct; 9;1
Vigiechiro - Pédestre-371051;17/07/2008 00:00;direct; 9;1
Vigie-chiro - Routier-14;17/07/2008 01:00;direct; 9;1
Vigie-chiro - Routier-157;17/07/2008 01:00;direct; 9;1
Vigie-chiro - Routier-60;17/07/2008 02:30;direct; 9;1
Vigiechiro - Pédestre-200708;17/07/2011 00:15;direct; 9;1
Vigiechiro - Pédestre-220943;17/07/2011 01:31;direct; 9;1
Vigie-chiro - Routier-266;17/07/2013 00:35;direct; 9;1
Vigie-chiro - Routier-125;17/07/2013 00:40;direct; 9;1
Vigie-chiro - Routier-435;17/07/2014 00:20;direct; 9;1
Vigie-chiro - Routier-439;17/07/2014 00:25;direct; 9;1
Vigie-chiro - Routier-435;17/07/2015 01:15;direct; 9;1
Vigiechiro - Pédestre-440730;17/07/2017 22:22;direct; 9;1
Vigie-chiro - Routier-439;17/07/2017 22:42;direct; 9;1
Vigiechiro - Pédestre-621131;17/07/2017 22:48;direct; 9;1
Vigie-chiro - Routier-86;17/07/2017 23:17;direct; 9;1
Vigie-chiro - Routier-80;17/07/2018 22:27;direct; 9;1
Vigie-chiro - Routier-436;17/07/2018 22:30;direct; 9;1
Vigiechiro - Pédestre-840112;17/07/2019 22:00;direct; 9;1
Vigie-chiro - Routier-395;17/08/2011 22:20;direct; 9;1
Vigie-chiro - Routier-150;17/08/2011 23:45;direct; 9;1
Vigie-chiro - Routier-155;17/08/2014 23:01;direct; 9;1
Vigiechiro - Pédestre-590530;17/08/2015 00:41;direct; 9;1
Vigie-chiro - Routier-176;17/08/2015 21:35;direct; 9;1
Vigie-chiro - Routier-438;17/08/2015 23:37;direct; 9;1
Vigie-chiro - Routier-176;17/08/2020 21:35;direct; 9;1
Vigie-chiro - Routier-176;17/08/2020 21:36;direct; 9;1
Vigie-chiro - Routier-438;17/08/2020 21:39;direct; 9;1
Vigie-chiro - Routier-439;17/08/2021 21:47;direct; 9;1
Vigie-chiro - Routier-5;17/09/2007 22:30;direct; 9;1
Vigie-chiro - Routier-187;17/09/2008 20:41;direct; 9;1
Vigie-chiro - Routier-122;17/09/2008 22:45;direct; 9;1
Vigie-chiro - Routier-117;17/09/2008 23:00;direct; 9;1
Vigiechiro - Pédestre-750003;17/09/2008 23:29;direct; 9;1
Vigie-chiro - Routier-4;17/09/2009 22:20;direct; 9;1
Vigie-chiro - Routier-125;17/09/2012 20:30;direct; 9;1
Vigie-chiro - Routier-85;17/09/2012 20:37;direct; 9;1
Vigie-chiro - Routier-440;17/09/2012 22:30;direct; 9;1
Vigie-chiro - Routier-59;17/09/2012 22:57;direct; 9;1
Vigiechiro - Pédestre-220447;17/09/2014 22:21;direct; 9;1
Vigie-chiro - Routier-380;17/09/2019 20:50;direct; 9;1
Vigie-chiro - Routier-83;17/09/2019 20:59;direct; 9;1
Vigie-chiro - Routier-288;17/09/2021 20:30;direct; 9;1
Vigie-chiro - Routier-55;18/05/2009 21:45;direct; 9;1
Vigie-chiro - Routier-300;18/05/2010 23:50;direct; 9;1
Vigie-chiro - Routier-300;18/05/2011 00:30;direct; 9;1
Vigie-chiro - Routier-55;18/05/2015 00:27;direct; 9;1
Vigie-chiro - Routier-300;18/05/2016 22:15;direct; 9;1
Vigie-chiro - Routier-17;18/06/2006 01:00;direct; 9;1
Vigie-chiro - Routier-70;18/06/2007 00:15;direct; 9;1
Vigiechiro - Pédestre-581117;18/06/2008 00:24;direct; 9;1
Vigie-chiro - Routier-6;18/06/2008 00:25;direct; 9;1
Vigie-chiro - Routier-61;18/06/2008 02:50;direct; 9;1
Vigie-chiro - Routier-192;18/06/2009 00:20;direct; 9;1
Vigie-chiro - Routier-131;18/06/2009 22:45;direct; 9;1
Vigiechiro - Pédestre-590470;18/06/2013 00:15;direct; 9;1
Vigiechiro - Pédestre-820685;18/06/2014 00:30;direct; 9;1
Vigie-chiro - Routier-239;18/06/2014 00:45;direct; 9;1
Vigiechiro - Pédestre-590470;18/06/2014 22:30;direct; 9;1
Vigiechiro - Pédestre-590537;18/06/2018 22:35;direct; 9;1
Vigiechiro - Pédestre-590537;18/06/2019 22:30;direct; 9;1
Vigie-chiro - Routier-82;18/06/2021 22:37;direct; 9;1
Vigie-chiro - Routier-12;18/07/2006 00:15;direct; 9;1
Vigie-chiro - Routier-3;18/07/2006 00:15;direct; 9;1
Vigie-chiro - Routier-6;18/07/2006 00:15;direct; 9;1
Vigie-chiro - Routier-12;18/07/2007 00:15;direct; 9;1
Vigie-chiro - Routier-5;18/07/2007 00:15;direct; 9;1
Vigie-chiro - Routier-123;18/07/2008 00:14;direct; 9;1
Vigie-chiro - Routier-40;18/07/2008 00:20;direct; 9;1
Vigie-chiro - Routier-69;18/07/2008 00:21;direct; 9;1
Vigie-chiro - Routier-158;18/07/2008 00:25;direct; 9;1
Vigie-chiro - Routier-128;18/07/2008 00:45;direct; 9;1
Vigiechiro - Pédestre-750016;18/07/2008 01:27;direct; 9;1
Vigie-chiro - Routier-57;18/07/2008 02:30;direct; 9;1
Vigie-chiro - Routier-439;18/07/2009 01:30;direct; 9;1
Vigiechiro - Pédestre-910449;18/07/2012 00:20;direct; 9;1
Vigiechiro - Pédestre-351213;18/07/2012 00:50;direct; 9;1
Vigie-chiro - Routier-82;18/07/2012 22:37;direct; 9;1
Vigie-chiro - Routier-440;18/07/2013 00:35;direct; 9;1
Vigiechiro - Pédestre-351213;18/07/2013 00:45;direct; 9;1
Vigiechiro - Pédestre-220447;18/07/2013 01:06;direct; 9;1
Vigiechiro - Pédestre-590530;18/07/2013 23:40;direct; 9;1
Vigie-chiro - Routier-19;18/07/2015 00:23;direct; 9;1
Vigie-chiro - Routier-177;18/07/2015 22:40;direct; 9;1
Vigie-chiro - Routier-623;18/07/2016 22:25;direct; 9;1
Vigie-chiro - Routier-435;18/07/2017 22:21;direct; 9;1
Vigie-chiro - Routier-438;18/07/2017 22:42;direct; 9;1
Vigie-chiro - Routier-440;18/07/2018 22:18;direct; 9;1
Vigie-chiro - Routier-86;18/07/2018 22:28;direct; 9;1
Vigie-chiro - Routier-125;18/07/2018 22:30;direct; 9;1
Vigiechiro - Pédestre-800194;18/07/2019 22:30;direct; 9;1
Vigie-chiro - Routier-88;18/08/2007 23:15;direct; 9;1
Vigie-chiro - Routier-89;18/08/2007 23:15;direct; 9;1
Vigie-chiro - Routier-11;18/08/2008 23:28;direct; 9;1
Vigie-chiro - Routier-154;18/08/2008 23:39;direct; 9;1
Vigie-chiro - Routier-129;18/08/2009 21:30;direct; 9;1
Vigie-chiro - Routier-11;18/08/2009 23:28;direct; 9;1
Vigie-chiro - Routier-155;18/08/2009 23:28;direct; 9;1
Vigie-chiro - Routier-2;18/08/2009 23:30;direct; 9;1
Vigie-chiro - Routier-194;18/08/2009 23:45;direct; 9;1
Vigie-chiro - Routier-199;18/08/2009 23:55;direct; 9;1
Vigiechiro - Pédestre-220061;18/08/2010 21:42;direct; 9;1
Vigiechiro - Pédestre-770678;18/08/2010 23:39;direct; 9;1
Vigie-chiro - Routier-398;18/08/2011 23:25;direct; 9;1
Vigie-chiro - Routier-159;18/08/2011 23:30;direct; 9;1
Vigiechiro - Pédestre-441278;18/08/2014 21:43;direct; 9;1
Vigiechiro - Pédestre-590514;18/08/2015 00:29;direct; 9;1
Vigiechiro - Pédestre-621406;18/08/2015 21:16;direct; 9;1
Vigie-chiro - Routier-436;18/08/2015 23:33;direct; 9;1
Vigie-chiro - Routier-437;18/08/2015 23:39;direct; 9;1
Vigie-chiro - Routier-176;18/08/2016 21:45;direct; 9;1
Vigie-chiro - Routier-19;18/08/2016 21:45;direct; 9;1
Vigie-chiro - Routier-435;18/08/2016 21:45;direct; 9;1
Vigiechiro - Pédestre-440730;18/08/2016 21:55;direct; 9;1
Vigie-chiro - Routier-82;18/08/2021 21:27;direct; 9;1
Vigie-chiro - Routier-438;18/08/2021 21:40;direct; 9;1
Vigie-chiro - Routier-435;18/08/2021 21:45;direct; 9;1
Vigiechiro - Pédestre-290207;18/09/2006 23:00;direct; 9;1
Vigie-chiro - Routier-82;18/09/2007 23:00;direct; 9;1
Vigiechiro - Pédestre-920015;18/09/2008 00:12;direct; 9;1
Vigiechiro - Pédestre-750008;18/09/2008 00:27;direct; 9;1
Vigie-chiro - Routier-62;18/09/2008 00:50;direct; 9;1
Vigiechiro - Pédestre-590356;18/09/2008 22:30;direct; 9;1
Vigie-chiro - Routier-86;18/09/2009 20:35;direct; 9;1
Vigiechiro - Pédestre-831049;18/09/2011 22:19;direct; 9;1
Vigiechiro - Pédestre-351213;18/09/2012 23:03;direct; 9;1
Vigie-chiro - Routier-438;18/09/2013 22:34;direct; 9;1
Vigiechiro - Pédestre-350004;18/09/2014 23:27;direct; 9;1
Vigiechiro - Pédestre-130682;18/09/2015 20:30;direct; 9;1
Vigie-chiro - Routier-168;18/09/2015 22:30;direct; 9;1
Vigiechiro - Pédestre-220885;18/09/2017 20:49;direct; 9;1
Vigie-chiro - Routier-414;18/09/2017 22:42;direct; 9;1
Vigie-chiro - Routier-83;18/09/2020 20:27;direct; 9;1
Vigie-chiro - Routier-85;19/06/2007 00:30;direct; 9;1
Vigie-chiro - Routier-173;19/06/2008 22:45;direct; 9;1
Vigie-chiro - Routier-6;19/06/2009 00:30;direct; 9;1
Vigie-chiro - Routier-270;19/06/2009 22:30;direct; 9;1
Vigie-chiro - Routier-152;19/06/2012 00:25;direct; 9;1
Vigiechiro - Pédestre-621406;19/06/2012 00:31;direct; 9;1
Vigie-chiro - Routier-59;19/06/2012 00:49;direct; 9;1
Vigiechiro - Pédestre-910449;19/06/2013 00:15;direct; 9;1
Vigie-chiro - Routier-414;19/06/2014 00:27;direct; 9;1
Vigie-chiro - Routier-160;19/06/2014 00:35;direct; 9;1
Vigie-chiro - Routier-80;19/06/2014 01:02;direct; 9;1
Vigie-chiro - Routier-179;19/06/2014 22:50;direct; 9;1
Vigie-chiro - Routier-65;19/06/2015 00:51;direct; 9;1
Vigiechiro - Pédestre-590530;19/06/2016 22:30;direct; 9;1
Vigie-chiro - Routier-263;19/06/2017 22:00;direct; 9;1
Vigie-chiro - Routier-288;19/06/2017 22:48;direct; 9;1
Vigie-chiro - Routier-126;19/06/2018 22:25;direct; 9;1
Vigiechiro - Pédestre-621406;19/06/2018 22:40;direct; 9;1
Vigie-chiro - Routier-416;19/06/2018 22:45;direct; 9;1
Vigiechiro - Pédestre-590514;19/06/2019 22:30;direct; 9;1
Vigiechiro - Pédestre-590530;19/06/2019 22:30;direct; 9;2
Vigie-chiro - Routier-14;19/07/2007 00:15;direct; 9;1
Vigie-chiro - Routier-3;19/07/2007 00:15;direct; 9;1
Vigie-chiro - Routier-92;19/07/2007 00:15;direct; 9;1
Vigie-chiro - Routier-159;19/07/2008 00:29;direct; 9;1
Vigie-chiro - Routier-12;19/07/2008 00:40;direct; 9;1
Vigie-chiro - Routier-43;19/07/2010 00:12;direct; 9;1
Vigiechiro - Pédestre-350004;19/07/2011 00:35;direct; 9;1
Vigiechiro - Pédestre-910449;19/07/2011 02:15;direct; 9;1
Vigie-chiro - Routier-15;19/07/2011 22:17;direct; 9;1
Vigie-chiro - Routier-12;19/07/2014 00:44;direct; 9;1
Vigie-chiro - Routier-177;19/07/2014 22:17;direct; 9;1
Vigie-chiro - Routier-437;19/07/2015 00:38;direct; 9;1
Vigie-chiro - Routier-414;19/07/2016 00:16;direct; 9;1
Vigie-chiro - Routier-622;19/07/2016 22:45;direct; 9;1
Vigiechiro - Pédestre-861550;19/07/2017 00:34;direct; 9;1
Vigie-chiro - Routier-436;19/07/2017 22:41;direct; 9;1
Vigie-chiro - Routier-19;19/07/2017 22:44;direct; 9;1
Vigiechiro - Pédestre-680591;19/07/2018 00:09;direct; 9;1
Vigie-chiro - Routier-79;19/08/2007 23:00;direct; 9;1
Vigie-chiro - Routier-128;19/08/2009 21:30;direct; 9;1
Vigiechiro - Pédestre-590530;19/08/2009 21:40;direct; 9;1
Vigie-chiro - Routier-157;19/08/2009 23:37;direct; 9;1
Vigiechiro - Pédestre-220061;19/08/2010 01:42;direct; 9;1
Vigiechiro - Pédestre-770644;19/08/2010 23:29;direct; 9;1
Vigiechiro - Pédestre-770486;19/08/2010 23:35;direct; 9;1
Vigiechiro - Pédestre-910186;19/08/2010 23:40;direct; 9;1
Vigie-chiro - Routier-380;19/08/2010 23:50;direct; 9;1
Vigie-chiro - Routier-381;19/08/2011 00:35;direct; 9;1
Vigie-chiro - Routier-4;19/08/2011 23:37;direct; 9;1
Vigie-chiro - Routier-153;19/08/2011 23:50;direct; 9;1
Vigie-chiro - Routier-176;19/08/2013 21:44;direct; 9;1
Vigie-chiro - Routier-155;19/08/2013 23:50;direct; 9;1
Vigiechiro - Pédestre-220061;19/08/2014 00:13;direct; 9;1
Vigie-chiro - Routier-150;19/08/2014 23:26;direct; 9;1
Vigie-chiro - Routier-177;19/08/2015 21:32;direct; 9;1
Vigiechiro - Pédestre-800194;19/08/2015 21:43;direct; 9;1
Vigie-chiro - Routier-436;19/08/2019 21:33;direct; 9;1
Vigie-chiro - Routier-437;19/08/2019 21:34;direct; 9;1
Vigie-chiro - Routier-19;19/08/2020 21:35;direct; 9;2
Vigie-chiro - Routier-435;19/08/2020 21:42;direct; 9;1
Vigie-chiro - Routier-86;19/08/2021 21:27;direct; 9;1
Vigie-chiro - Routier-19;19/08/2021 21:38;direct; 9;1
Vigiechiro - Pédestre-800194;19/08/2021 21:40;direct; 9;1
Vigie-chiro - Routier-2;19/09/2006 23:00;direct; 9;1
Vigie-chiro - Routier-85;19/09/2007 23:00;direct; 9;1
Vigie-chiro - Routier-98;19/09/2007 23:15;direct; 9;1
Vigiechiro - Pédestre-371051;19/09/2008 22:30;direct; 9;1
Vigie-chiro - Routier-114;19/09/2008 22:50;direct; 9;1
Vigie-chiro - Routier-439;19/09/2009 22:50;direct; 9;1
Vigiechiro - Pédestre-750021;19/09/2009 22:50;direct; 9;1
Vigie-chiro - Routier-32;19/09/2010 22:50;direct; 9;1
Vigie-chiro - Routier-13;19/09/2011 23:09;direct; 9;1
Vigie-chiro - Routier-177;19/09/2012 20:33;direct; 9;1
Vigiechiro - Pédestre-350914;19/09/2016 21:04;direct; 9;1
Vigiechiro - Pédestre-621070;19/09/2017 20:52;direct; 9;1
Vigie-chiro - Routier-239;19/09/2017 21:00;direct; 9;1
Vigie-chiro - Routier-57;19/09/2017 22:40;direct; 9;1
Vigiechiro - Pédestre-530699;19/09/2017 23:00;direct; 9;1
Vigie-chiro - Routier-416;19/09/2018 21:20;direct; 9;1
Vigiechiro - Pédestre-581070;20/06/2007 00:15;direct; 9;1
Vigie-chiro - Routier-174;20/06/2008 00:25;direct; 9;1
Vigie-chiro - Routier-49;20/06/2008 23:50;direct; 9;1
Vigie-chiro - Routier-101;20/06/2011 23:45;direct; 9;1
Vigie-chiro - Routier-57;20/06/2012 00:10;direct; 9;1
Vigie-chiro - Routier-288;20/06/2012 00:34;direct; 9;1
Vigie-chiro - Routier-80;20/06/2012 22:40;direct; 9;1
Vigie-chiro - Routier-84;20/06/2014 00:51;direct; 9;1
Vigie-chiro - Routier-262;20/06/2017 22:02;direct; 9;1
Vigie-chiro - Routier-416;20/06/2017 23:00;direct; 9;1
Vigiechiro - Pédestre-221058;20/06/2017 23:00;direct; 9;1
Vigie-chiro - Routier-123;20/06/2018 22:25;direct; 9;1
Vigie-chiro - Routier-288;20/06/2018 22:40;direct; 9;1
Vigie-chiro - Routier-58;20/06/2018 22:45;direct; 9;1
Vigiechiro - Pédestre-590514;20/06/2019 22:25;direct; 9;2
Vigie-chiro - Routier-123;20/06/2019 22:30;direct; 9;1
Vigie-chiro - Routier-62;20/06/2019 22:45;direct; 9;1
Vigie-chiro - Routier-1;20/07/2006 00:15;direct; 9;1
Vigie-chiro - Routier-9;20/07/2006 00:15;direct; 9;1
Vigie-chiro - Routier-168;20/07/2008 22:00;direct; 9;1
Vigie-chiro - Routier-439;20/07/2009 00:30;direct; 9;1
Vigiechiro - Pédestre-750019;20/07/2009 00:55;direct; 9;1
Vigie-chiro - Routier-90;20/07/2009 02:46;direct; 9;1
Vigie-chiro - Routier-84;20/07/2009 22:12;direct; 9;1
Vigiechiro - Pédestre-590470;20/07/2009 22:35;direct; 9;1
Vigie-chiro - Routier-435;20/07/2010 00:25;direct; 9;1
Vigiechiro - Pédestre-940009;20/07/2010 22:24;direct; 9;1
Vigie-chiro - Routier-83;20/07/2015 22:40;direct; 9;1
Vigie-chiro - Routier-82;20/07/2017 22:27;direct; 9;1
Vigiechiro - Pédestre-220061;20/07/2017 22:42;direct; 9;1
Vigie-chiro - Routier-177;20/07/2017 22:57;direct; 9;1
Vigiechiro - Pédestre-290575;20/07/2020 22:40;direct; 9;1
Vigie-chiro - Routier-438;20/07/2021 22:23;direct; 9;1
Vigie-chiro - Routier-84;20/07/2021 23:00;direct; 9;1
Vigie-chiro - Routier-15;20/08/2007 23:30;direct; 9;1
Vigie-chiro - Routier-37;20/08/2008 23:15;direct; 9;1
Vigie-chiro - Routier-12;20/08/2008 23:25;direct; 9;1
Vigie-chiro - Routier-121;20/08/2008 23:30;direct; 9;1
Vigie-chiro - Routier-155;20/08/2008 23:40;direct; 9;1
Vigie-chiro - Routier-158;20/08/2009 23:31;direct; 9;1
Vigie-chiro - Routier-159;20/08/2009 23:32;direct; 9;1
Vigiechiro - Pédestre-332150;20/08/2009 23:45;direct; 9;1
Vigie-chiro - Routier-177;20/08/2012 21:32;direct; 9;1
Vigie-chiro - Routier-87;20/08/2012 21:45;direct; 9;1
Vigie-chiro - Routier-288;20/08/2012 23:40;direct; 9;1
Vigie-chiro - Routier-19;20/08/2013 23:35;direct; 9;1
Vigie-chiro - Routier-153;20/08/2013 23:50;direct; 9;1
Vigie-chiro - Routier-153;20/08/2014 23:28;direct; 9;1
Vigiechiro - Pédestre-441278;20/08/2015 21:43;direct; 9;1
Vigie-chiro - Routier-605;20/08/2015 22:10;direct; 9;1
Vigie-chiro - Routier-59;20/08/2018 21:50;direct; 9;1
Vigie-chiro - Routier-176;20/08/2019 21:32;direct; 9;1
Vigie-chiro - Routier-438;20/08/2019 21:36;direct; 9;1
Vigie-chiro - Routier-58;20/08/2019 21:45;direct; 9;1
Vigie-chiro - Routier-619;20/08/2021 21:46;direct; 9;1
Vigie-chiro - Routier-1;20/09/2006 22:30;direct; 9;1
Vigie-chiro - Routier-25;20/09/2007 22:30;direct; 9;1
Vigie-chiro - Routier-84;20/09/2007 22:30;direct; 9;1
Vigiechiro - Pédestre-290207;20/09/2007 23:00;direct; 9;1
Vigiechiro - Pédestre-750007;20/09/2009 23:00;direct; 9;1
Vigie-chiro - Routier-179;20/09/2010 20:40;direct; 9;1
Vigie-chiro - Routier-178;20/09/2010 22:40;direct; 9;1
Vigiechiro - Pédestre-220447;20/09/2011 23:40;direct; 9;1
Vigiechiro - Pédestre-350004;20/09/2013 23:21;direct; 9;1
Vigie-chiro - Routier-84;20/09/2019 22:37;direct; 9;1
Vigie-chiro - Routier-289;20/09/2021 20:20;direct; 9;1
Vigiechiro - Pédestre-820685;21/06/2011 00:24;direct; 9;1
Vigie-chiro - Routier-58;21/06/2012 00:45;direct; 9;1
Vigie-chiro - Routier-286;21/06/2012 00:47;direct; 9;1
Vigie-chiro - Routier-160;21/06/2012 01:12;direct; 9;1
Vigie-chiro - Routier-288;21/06/2016 22:50;direct; 9;1
Vigie-chiro - Routier-382;21/06/2016 22:50;direct; 9;1
Vigie-chiro - Routier-58;21/06/2017 00:45;direct; 9;1
Vigie-chiro - Routier-92;21/06/2017 22:29;direct; 9;1
Vigiechiro - Pédestre-290722;21/06/2017 22:45;direct; 9;1
Vigiechiro - Pédestre-800194;21/06/2017 22:55;direct; 9;1
Vigiechiro - Pédestre-590470;21/06/2018 22:30;direct; 9;1
Vigie-chiro - Routier-65;21/06/2018 22:45;direct; 9;1
Vigie-chiro - Routier-380;21/06/2018 22:50;direct; 9;1
Vigie-chiro - Routier-126;21/06/2019 22:35;direct; 9;1
Vigie-chiro - Routier-65;21/06/2019 22:45;direct; 9;1
Vigie-chiro - Routier-13;21/07/2006 00:15;direct; 9;1
Vigie-chiro - Routier-2;21/07/2006 00:15;direct; 9;1
Vigiechiro - Pédestre-300883;21/07/2007 00:00;direct; 9;1
Vigie-chiro - Routier-1;21/07/2007 00:15;direct; 9;1
Vigie-chiro - Routier-160;21/07/2008 00:25;direct; 9;1
Vigiechiro - Pédestre-750009;21/07/2009 00:25;direct; 9;1
Vigie-chiro - Routier-440;21/07/2009 00:30;direct; 9;1
Vigiechiro - Pédestre-750012;21/07/2009 01:37;direct; 9;1
Vigie-chiro - Routier-107;21/07/2011 23:35;direct; 9;1
Vigiechiro - Pédestre-750024;21/07/2012 00:45;direct; 9;1
Vigie-chiro - Routier-2;21/07/2012 00:46;direct; 9;1
Vigie-chiro - Routier-436;21/07/2015 00:40;direct; 9;1
Vigiechiro - Pédestre-130682;21/07/2015 22:00;direct; 9;1
Vigiechiro - Pédestre-220030;21/07/2015 22:39;direct; 9;1
Vigie-chiro - Routier-59;21/07/2017 00:30;direct; 9;1
Vigie-chiro - Routier-437;21/07/2017 22:42;direct; 9;1
Vigie-chiro - Routier-287;21/07/2017 22:52;direct; 9;1
Vigie-chiro - Routier-81;21/07/2020 22:27;direct; 9;1
Vigie-chiro - Routier-381;21/07/2020 22:40;direct; 9;1
Vigiechiro - Pédestre-621070;21/07/2020 22:50;direct; 9;1
Vigie-chiro - Routier-110;21/08/2008 23:15;direct; 9;1
Vigie-chiro - Routier-38;21/08/2008 23:15;direct; 9;1
Vigie-chiro - Routier-159;21/08/2008 23:35;direct; 9;1
Vigiechiro - Pédestre-770457;21/08/2010 23:23;direct; 9;1
Vigie-chiro - Routier-439;21/08/2013 23:37;direct; 9;1
